after,distnoab,timetorecid,traffcoc,ban,age,black,male,totalyearssentenced,prioroffensenumber,countoffenses,anyrecid,finrecidany,nonfinrecidany
1,3734,,1,1,26,1,1,1.0027397,0,1,0,0,0
1,3129,,1,1,20,0,1,3.4931507,0,2,0,0,0
1,2111,990,0,1,38,0,1,2,2,1,1,1,0
1,2426,,0,1,36,0,1,5,0,2,0,0,0
1,3626,,1,1,31,0,1,7,0,2,0,0,0
1,2758,,0,1,37,1,1,4,1,3,0,0,0
1,3227,,1,1,20,0,1,7,0,3,0,0,0
1,3714,,1,1,25,0,1,4,1,1,0,0,0
1,1469,1032,1,1,28,1,1,3,2,2,1,0,1
1,2063,78,1,1,20,1,1,2.4931507,0,1,1,1,0
1,2664,,0,1,30,0,1,1.6575342,0,1,0,0,0
1,867,474,0,1,30,0,1,6,1,2,1,0,1
1,329,,1,1,56,0,1,12,0,1,0,0,0
1,490,,1,1,36,1,1,2.4931507,1,2,0,0,0
1,4581,,0,1,33,0,1,3,1,1,0,0,0
1,3189,,1,1,23,1,1,5,0,1,0,0,0
0,-221,4638,1,1,26,0,1,2.4931507,0,2,1,1,0
1,5332,,1,1,43,0,1,3.6547945,1,2,0,0,0
1,4281,,0,1,55,0,1,4,2,1,0,0,0
1,2869,,0,1,34,0,1,12,0,2,0,0,0
1,1001,231,1,1,21,1,1,4,1,1,1,1,0
1,4894,,0,1,37,1,1,2,0,1,0,0,0
1,3066,1068,0,1,26,0,1,1.0027397,0,1,1,0,1
1,3486,,0,1,19,0,1,3,0,1,0,0,0
1,2335,196,0,1,52,0,0,2,2,1,1,0,1
1,2846,404,0,1,30,0,1,10,1,3,1,1,0
1,6569,,0,1,37,0,1,1.4931507,2,2,0,0,0
1,4801,,0,1,20,0,1,5,0,1,0,0,0
1,4094,,1,1,71,0,1,1.4931507,0,1,0,0,0
0,-108,1321,0,1,27,1,1,3.4931507,0,2,1,1,0
1,2763,,0,1,35,1,1,12,1,1,0,0,0
1,1966,,0,1,21,0,1,4,0,1,0,0,0
1,4533,,1,1,27,1,1,5,0,2,0,0,0
1,1273,,1,1,27,1,1,3,0,1,0,0,0
1,4652,,0,1,25,0,1,4.7643838,0,2,0,0,0
1,5605,,0,1,34,1,1,3,1,1,0,0,0
1,2738,,0,1,31,0,1,10,0,2,0,0,0
1,4976,,0,1,38,1,1,3,0,2,0,0,0
1,5029,,0,1,33,0,1,5,0,3,0,0,0
1,3630,1326,1,1,29,1,1,6,1,1,1,1,0
1,2745,,0,1,27,1,1,1.0027397,0,1,0,0,0
0,-155,,1,1,29,1,1,5,0,1,0,0,0
1,1762,,1,1,42,1,1,5.7397261,0,1,0,0,0
1,194,4143,1,1,27,1,1,1.9041096,0,1,1,0,1
1,4595,,1,1,38,1,1,4,0,1,0,0,0
1,4366,,1,1,31,1,1,1.2465754,0,3,0,0,0
1,4883,,0,1,49,0,1,7,1,1,0,0,0
1,5285,,0,1,52,1,1,3,3,1,0,0,0
1,3479,,1,1,59,1,1,6.4931507,1,2,0,0,0
1,938,,0,1,20,0,0,15,0,1,0,0,0
1,4465,,0,1,38,0,0,2.4931507,0,1,0,0,0
1,3197,,1,1,38,0,1,1.8328767,0,1,0,0,0
1,5939,,1,1,31,1,1,2,0,1,0,0,0
1,3897,340,1,1,29,1,1,4,2,5,1,1,0
1,3583,,0,1,31,0,0,3,0,2,0,0,0
0,-23,,1,1,23,0,1,2.2465754,0,1,0,0,0
1,475,,1,1,22,0,1,2.9013698,0,2,0,0,0
1,700,,1,1,27,1,1,8.8136988,2,2,0,0,0
1,1334,,1,1,43,1,1,3,0,1,0,0,0
1,1967,,1,1,27,0,1,15,0,1,0,0,0
1,2932,,1,1,27,0,1,4.6410961,1,2,0,0,0
1,3274,,1,1,33,1,1,5,0,1,0,0,0
1,4913,,0,1,25,0,1,7,0,1,0,0,0
1,5156,,0,1,40,0,1,1.6575342,0,1,0,0,0
1,51,,0,1,47,0,1,12,0,1,0,0,0
1,4773,,0,1,27,1,1,6.2465754,0,2,0,0,0
1,3707,,0,1,19,0,1,4.821918,0,1,0,0,0
1,2791,,0,1,21,0,1,1.0027397,0,1,0,0,0
1,4066,,1,1,43,0,1,3,0,1,0,0,0
1,230,3400,1,1,24,1,1,2,0,1,1,1,0
1,3010,1040,1,1,28,0,1,3,0,1,1,1,0
1,2105,214,0,1,19,0,1,5.2054796,0,1,1,1,0
1,3470,,0,1,24,0,1,3,1,1,0,0,0
1,2220,,0,1,30,0,1,3,1,2,0,0,0
1,1235,,0,1,53,0,0,15,0,1,0,0,0
1,3490,,1,1,42,0,1,1.0027397,0,1,0,0,0
1,5023,,0,1,24,0,1,3,0,2,0,0,0
1,4539,,1,1,35,0,1,4,0,1,0,0,0
1,5734,,0,1,31,0,1,1.4931507,0,2,0,0,0
1,4491,,1,1,21,1,1,3,0,1,0,0,0
1,2399,363,1,1,26,1,1,5,1,5,1,0,1
1,5453,,0,1,45,0,1,5,0,1,0,0,0
1,1001,,1,1,21,1,1,4,0,1,0,0,0
1,3449,,1,1,28,0,1,3,0,2,0,0,0
1,677,,1,1,34,0,1,6,0,2,0,0,0
1,3246,,0,1,46,0,1,3,0,2,0,0,0
1,5346,,0,1,33,0,1,1.4931507,0,1,0,0,0
1,1369,,1,1,26,0,1,5,0,1,0,0,0
1,5806,,0,1,22,0,1,4,0,1,0,0,0
1,3186,,1,1,30,0,1,3.6849315,0,2,0,0,0
1,4956,,0,1,25,0,0,2.4931507,0,1,0,0,0
1,5883,,0,1,25,0,0,3,0,3,0,0,0
1,3321,,0,1,42,0,1,3,0,1,0,0,0
1,4654,,0,1,23,1,1,2.8219178,0,2,0,0,0
1,496,,0,1,46,0,0,1.9041096,0,1,0,0,0
1,2268,,0,1,32,0,1,1.4931507,0,1,0,0,0
1,609,,1,1,34,0,1,1.8876712,0,1,0,0,0
1,4865,,0,1,43,0,1,3.1671233,0,1,0,0,0
1,3224,1998,0,1,40,0,1,3,1,2,1,1,0
1,3793,,0,1,31,1,1,6,2,3,0,0,0
1,4762,,0,1,33,0,1,2,0,2,0,0,0
1,1445,,0,1,31,0,1,4,0,1,0,0,0
1,2098,,1,1,21,1,1,4.4931507,0,2,0,0,0
1,3787,,1,1,37,1,1,7.1232877,2,3,0,0,0
1,307,,1,1,38,1,1,3,1,2,0,0,0
1,601,,0,1,34,0,0,1.6986301,0,1,0,0,0
1,4301,,1,1,41,0,1,5,0,2,0,0,0
1,3854,,0,1,22,0,0,7,0,3,0,0,0
1,4811,,0,1,30,0,1,3.4082191,0,2,0,0,0
1,5425,,0,1,28,1,1,2,0,1,0,0,0
1,4570,,0,1,43,0,1,2,0,4,0,0,0
1,4344,,1,1,64,0,1,1.0027397,0,1,0,0,0
1,1166,,1,1,22,1,0,5,0,1,0,0,0
1,3410,,1,1,35,1,1,3.2465754,1,1,0,0,0
1,957,,1,1,31,1,1,2.2465754,0,3,0,0,0
1,2147,,0,1,24,1,1,4.5753427,0,1,0,0,0
1,1790,120,1,1,32,1,1,1.4931507,1,1,1,1,0
1,2853,,1,1,31,0,1,3,0,2,0,0,0
1,1073,,1,1,34,0,1,3,0,2,0,0,0
1,4743,,0,1,63,0,1,3,0,1,0,0,0
1,3619,,1,1,29,1,1,3,0,1,0,0,0
1,3072,,0,1,37,0,1,3,0,2,0,0,0
1,231,,1,1,36,1,1,1.7726028,0,1,0,0,0
1,2203,,0,1,36,0,1,3,0,1,0,0,0
1,2232,,0,1,32,0,1,10,0,1,0,0,0
1,3898,,0,1,41,0,0,6,0,4,0,0,0
1,3148,,0,1,25,0,1,3,0,4,0,0,0
1,3289,,0,1,47,0,1,3,0,1,0,0,0
1,242,,1,1,34,0,1,6,0,1,0,0,0
1,3297,,1,1,33,1,1,10,0,1,0,0,0
1,4573,,0,1,47,0,1,3.4931507,0,1,0,0,0
1,2140,,0,1,30,0,1,6,0,1,0,0,0
1,5404,,0,1,31,0,1,3.8630137,0,4,0,0,0
1,5381,,0,1,25,0,1,3,1,1,0,0,0
1,4554,,0,1,37,0,0,2,0,1,0,0,0
1,4009,,1,1,54,0,1,3.4931507,1,1,0,0,0
1,3616,,0,1,64,0,1,5,0,1,0,0,0
1,5073,,1,1,41,1,1,5,0,1,0,0,0
1,574,,0,1,51,0,1,5,0,1,0,0,0
1,5215,,0,1,26,1,1,3,0,4,0,0,0
1,4050,,1,1,40,0,0,3,0,1,0,0,0
1,4920,,0,1,19,0,1,4.1643834,0,4,0,0,0
1,6024,,0,1,34,0,1,1.4931507,0,3,0,0,0
1,2050,,0,1,30,0,1,15,0,2,0,0,0
1,6149,,0,1,44,0,1,1.4931507,0,1,0,0,0
1,1119,,1,1,22,0,1,15,0,1,0,0,0
1,612,,1,1,25,0,1,7,0,2,0,0,0
1,2968,,1,1,46,0,1,4,1,1,0,0,0
1,3132,,1,1,35,0,1,3,1,2,0,0,0
1,1455,,0,1,23,0,1,3,0,1,0,0,0
1,4036,,0,1,30,1,1,3,0,2,0,0,0
1,1874,967,1,1,39,0,1,8.6575346,0,3,1,1,0
1,5295,,1,1,44,0,1,7,0,1,0,0,0
1,4318,,0,1,31,0,0,3,0,3,0,0,0
1,559,,1,1,36,1,0,2,0,2,0,0,0
1,3554,,0,1,48,1,1,8,2,1,0,0,0
1,2253,,0,1,49,0,1,3,0,1,0,0,0
1,2814,,1,1,61,1,1,3,3,2,0,0,0
1,3827,,0,1,20,1,1,5,0,2,0,0,0
1,1785,,0,1,31,0,1,1.0027397,0,2,0,0,0
1,3274,,0,1,30,0,1,5.3616438,0,3,0,0,0
1,2714,,0,1,22,1,1,3,0,1,0,0,0
1,3842,,1,1,27,0,1,3,0,1,0,0,0
1,5381,,0,1,52,1,1,3,0,1,0,0,0
1,4920,337,1,1,27,1,1,4,0,3,1,0,1
1,670,,1,1,29,0,1,5,0,2,0,0,0
1,3163,,0,1,30,0,1,10,1,3,0,0,0
1,1386,,1,1,24,0,1,3,0,1,0,0,0
1,138,3934,0,1,51,0,1,1.0027397,0,2,1,1,0
1,5689,,1,1,35,0,0,3,0,1,0,0,0
1,119,,1,1,41,1,1,2.8027396,2,3,0,0,0
1,4795,17,0,1,41,1,1,2.4931507,1,2,1,1,0
1,3265,,1,1,35,1,1,8,2,2,0,0,0
1,465,,0,1,58,1,1,7.6986303,0,2,0,0,0
1,2672,,0,1,41,1,1,5,0,1,0,0,0
1,5619,,0,1,33,0,1,1.7397261,0,1,0,0,0
1,133,,1,1,22,0,1,2,0,1,0,0,0
1,2717,224,1,1,32,1,1,4.1643834,1,2,1,1,0
1,3736,,0,1,35,0,1,3,1,1,0,0,0
1,4898,,0,1,64,0,1,3,1,1,0,0,0
1,5809,,1,1,37,0,1,1.2465754,0,2,0,0,0
1,299,,0,1,38,0,1,4,0,2,0,0,0
1,1048,17,1,1,29,1,1,4,1,6,1,0,1
1,4226,,0,1,45,0,1,3,0,2,0,0,0
0,-118,,1,1,25,0,1,15,1,2,0,0,0
0,-36,400,1,1,24,1,1,3,0,2,1,1,0
1,3743,,0,1,50,0,0,1.0027397,0,2,0,0,0
1,4773,,0,1,52,0,0,5,1,2,0,0,0
1,4442,,0,1,41,0,1,3,0,1,0,0,0
1,2869,,1,1,30,0,1,1.2465754,0,1,0,0,0
1,2478,,1,1,37,1,1,3,0,1,0,0,0
1,2399,1944,0,1,37,0,1,7.1589041,2,2,1,0,1
1,2275,,1,1,49,1,1,3,1,2,0,0,0
1,6384,,0,1,72,0,1,3.4931507,0,2,0,0,0
1,1142,,1,1,29,0,1,2.4931507,0,1,0,0,0
1,63,,1,1,22,0,1,10,0,1,0,0,0
1,1802,,1,1,28,0,1,6,1,5,0,0,0
1,4432,,0,1,41,0,0,3,1,1,0,0,0
1,3806,,1,1,36,1,1,9,0,2,0,0,0
1,2353,,1,1,35,1,1,3,0,1,0,0,0
1,3614,,1,1,20,1,1,7,0,3,0,0,0
1,3829,,1,1,47,0,1,5,0,1,0,0,0
1,5234,,0,1,35,0,1,3,0,1,0,0,0
1,1881,,0,1,37,0,1,3.4931507,0,2,0,0,0
1,3269,,1,1,26,1,1,3,0,2,0,0,0
1,1343,,1,1,40,0,1,10,0,1,0,0,0
1,4808,,0,1,26,0,0,3,0,1,0,0,0
1,4701,,0,1,31,0,1,3,0,1,0,0,0
1,90,,0,1,25,0,1,3,0,2,0,0,0
1,5955,,0,1,20,0,1,3,0,3,0,0,0
1,1624,190,0,1,32,0,1,4.210959,0,3,1,1,0
1,5100,,0,1,21,1,1,3,0,1,0,0,0
1,1334,,1,1,19,1,1,6,0,2,0,0,0
1,2019,,1,1,52,1,1,3,0,1,0,0,0
1,4164,,0,1,19,0,1,4.6794519,0,2,0,0,0
1,1526,,1,1,28,1,1,4.4931507,0,1,0,0,0
1,4968,,0,1,47,1,0,3,0,1,0,0,0
1,3078,,1,1,25,0,1,3,0,1,0,0,0
1,5046,,0,1,32,0,1,1.0027397,0,2,0,0,0
1,4296,,1,1,28,0,1,6,0,2,0,0,0
1,810,47,1,1,21,0,1,5,0,5,1,0,1
1,5309,378,0,1,39,0,1,3.4931507,1,2,1,0,1
1,4655,,1,1,58,1,1,1.4931507,2,1,0,0,0
1,4050,,0,1,27,0,0,3,0,1,0,0,0
1,127,,1,1,27,1,1,5.5589042,1,1,0,0,0
1,1386,,1,1,26,0,1,3,0,1,0,0,0
1,2670,,1,1,29,1,1,5,0,1,0,0,0
1,4683,,1,1,43,0,1,3.4931507,0,1,0,0,0
1,2342,984,1,1,30,0,1,2,1,1,1,0,1
1,2393,,1,1,25,1,1,6,0,1,0,0,0
1,1008,,1,1,36,1,0,5,0,2,0,0,0
1,4045,,1,1,24,0,1,3,0,1,0,0,0
1,2716,,1,1,25,0,1,3,0,2,0,0,0
1,3464,,1,1,41,0,1,3.7835617,2,1,0,0,0
1,3401,,0,1,45,0,1,6,1,1,0,0,0
1,651,385,1,1,24,1,1,3,1,1,1,1,0
1,3839,,0,1,42,1,1,3,0,1,0,0,0
1,5633,,0,1,35,0,0,3,0,2,0,0,0
1,4730,,0,1,43,0,1,5,1,2,0,0,0
1,2218,,0,1,24,0,1,6.2383561,0,4,0,0,0
1,1621,,0,1,25,1,1,5,0,1,0,0,0
1,5137,,1,1,37,1,1,1.1616439,0,1,0,0,0
1,1795,,0,1,43,0,1,7,0,4,0,0,0
1,3611,,0,1,26,1,1,3,0,1,0,0,0
1,4368,,0,1,34,0,1,3.5753424,0,2,0,0,0
1,1442,,1,1,44,1,1,5,3,1,0,0,0
1,4604,,0,1,44,0,0,2.0630138,0,2,0,0,0
1,2529,,1,1,40,1,1,3,0,1,0,0,0
1,2846,,0,1,43,0,1,5.7397261,1,2,0,0,0
1,5328,975,0,1,29,0,1,1.1643835,0,2,1,1,0
1,4737,177,0,1,46,0,1,3.1479452,1,2,1,1,0
1,5137,,0,1,45,0,1,4.6849313,1,2,0,0,0
1,5417,,0,1,27,0,1,2,0,1,0,0,0
1,2110,,1,1,46,0,1,2.4931507,0,1,0,0,0
1,403,,1,1,28,1,1,10.821918,0,2,0,0,0
1,2821,125,0,1,28,0,1,3,0,4,1,1,0
1,2763,,1,1,31,1,1,2,0,2,0,0,0
1,6416,,0,1,31,0,1,1.8219178,0,1,0,0,0
1,4500,,0,1,44,1,1,7,0,1,0,0,0
1,5082,,0,1,24,0,1,3,0,1,0,0,0
1,3173,,0,1,44,0,0,5,0,1,0,0,0
1,5229,,0,1,21,0,0,4.4931507,0,1,0,0,0
1,1704,,1,1,33,0,1,3,0,2,0,0,0
1,775,,1,1,32,0,1,3.4931507,0,1,0,0,0
0,-312,,1,1,21,1,0,2.4931507,0,2,0,0,0
1,5192,,0,1,39,1,1,3,0,2,0,0,0
1,1500,2723,0,1,22,1,1,2.3287671,0,1,1,1,0
1,677,,1,1,32,1,1,5,0,7,0,0,0
1,4248,,1,1,26,0,1,3,0,1,0,0,0
1,69,,1,1,26,0,1,1.0082191,0,1,0,0,0
1,509,,0,1,30,0,1,3,0,1,0,0,0
1,4735,,1,1,38,0,1,6,0,2,0,0,0
1,3569,931,1,1,21,1,1,4,0,4,1,1,0
1,4820,,0,1,25,0,1,7,0,2,0,0,0
1,2926,,0,1,34,0,1,3.1863015,0,2,0,0,0
1,3177,,1,1,27,1,1,3,0,1,0,0,0
1,4222,,0,1,34,0,1,4,0,1,0,0,0
1,3087,,0,1,52,0,1,3,0,1,0,0,0
1,3161,,0,1,42,1,0,4,0,1,0,0,0
1,3764,,1,1,30,0,1,4.5917807,1,2,0,0,0
1,4830,,1,1,63,0,1,2.2465754,0,1,0,0,0
1,4058,,0,1,34,0,1,3,0,2,0,0,0
1,4291,,0,1,54,0,1,3,0,1,0,0,0
1,829,,1,1,40,0,1,12,0,1,0,0,0
1,3091,,0,1,52,0,1,2,0,3,0,0,0
1,5298,,1,1,32,1,1,5,1,1,0,0,0
0,-235,,0,1,38,0,1,15,0,2,0,0,0
0,-304,1096,1,1,28,1,1,6.4301372,1,1,1,0,1
1,839,621,0,1,28,0,1,6.6575341,1,1,1,1,0
1,3701,,1,1,36,0,1,7.1972604,2,4,0,0,0
1,3121,,0,1,43,1,1,9.3287668,3,3,0,0,0
1,5165,,0,1,39,0,0,3,0,2,0,0,0
1,4793,,0,1,20,0,1,2,0,3,0,0,0
1,5551,,0,1,22,0,1,3,0,1,0,0,0
1,1260,,1,1,20,1,1,4,0,1,0,0,0
1,4739,,1,1,34,1,1,3,1,2,0,0,0
1,4568,,0,1,24,1,1,3.6986301,0,2,0,0,0
1,1195,,1,1,38,0,1,2,0,1,0,0,0
0,-177,,1,1,32,0,1,1.8219178,0,1,0,0,0
1,1572,,0,1,21,0,1,2,0,2,0,0,0
1,4961,840,0,1,25,0,1,3.7397261,0,3,1,0,1
1,4939,,0,1,31,1,1,3,1,2,0,0,0
1,3919,,0,1,41,1,1,2,0,1,0,0,0
1,721,,0,1,52,0,1,10.410959,1,2,0,0,0
1,1442,,1,1,27,0,1,3,1,2,0,0,0
1,5327,,0,1,26,1,1,4.4438357,0,2,0,0,0
1,3840,,1,1,23,0,1,4,0,1,0,0,0
1,5876,,1,1,43,1,1,1.0027397,1,2,0,0,0
1,1931,,1,1,27,1,1,1.9013698,0,1,0,0,0
1,1089,,0,1,37,0,1,7,1,3,0,0,0
1,1732,,0,1,44,0,1,2,0,1,0,0,0
1,343,,1,1,20,1,0,2,0,1,0,0,0
1,3059,,0,1,30,0,1,6,0,2,0,0,0
1,6226,,0,1,35,0,1,1.4931507,0,2,0,0,0
1,5970,,0,1,37,1,0,3,0,2,0,0,0
1,4723,,0,1,52,0,1,3,0,1,0,0,0
1,2016,,1,1,46,0,1,6,0,1,0,0,0
1,5249,,0,1,39,0,1,1.4931507,0,2,0,0,0
1,1341,,0,1,44,0,0,2.1643836,0,1,0,0,0
1,620,,0,1,44,0,1,5,0,1,0,0,0
1,1518,,1,1,43,0,1,2,2,2,0,0,0
1,668,,0,1,46,0,1,5,0,2,0,0,0
0,-131,,1,1,25,1,1,5.5452056,2,1,0,0,0
1,4227,,0,1,56,1,1,3,0,2,0,0,0
1,3294,,1,1,29,1,1,3,0,3,0,0,0
1,69,1954,0,1,36,1,1,10,1,1,1,1,0
1,5584,,1,1,50,1,1,3,2,1,0,0,0
1,2328,,0,1,58,0,1,3,0,4,0,0,0
1,797,,1,1,40,0,1,2.4931507,0,2,0,0,0
1,3324,,0,1,39,1,1,3,0,1,0,0,0
1,2023,,1,1,44,0,1,1.4931507,0,1,0,0,0
1,5177,,0,1,36,0,0,3,0,1,0,0,0
0,-281,,1,1,38,0,1,15,2,1,0,0,0
1,2196,,0,1,38,0,1,10,0,1,0,0,0
1,4486,295,0,1,28,1,0,3.1150684,1,1,1,0,1
1,4929,103,0,1,43,0,1,3,0,1,1,0,1
1,2443,,1,1,22,1,1,13.328767,0,1,0,0,0
1,4270,,0,1,55,0,1,8,3,4,0,0,0
1,1825,1528,1,1,34,1,1,7,3,2,1,1,0
1,2139,,1,1,26,1,1,12,0,2,0,0,0
1,6029,,0,1,22,1,1,3,1,2,0,0,0
1,3258,911,0,1,26,0,1,2,0,1,1,1,0
1,5484,,0,1,31,0,1,3,1,2,0,0,0
1,1253,,1,1,42,1,1,1.4931507,0,2,0,0,0
1,4561,,0,1,37,0,1,3,0,1,0,0,0
1,146,,1,1,41,0,1,5,0,1,0,0,0
1,4766,,0,1,26,0,1,3,0,2,0,0,0
1,777,,1,1,27,0,1,1.4931507,0,1,0,0,0
1,2840,,0,1,38,0,0,4,0,4,0,0,0
1,3867,909,1,1,24,1,1,3,0,3,1,1,0
1,2044,427,0,1,28,0,1,4.4767122,0,2,1,0,1
1,1817,,0,1,43,0,0,2,0,1,0,0,0
1,5523,,1,1,37,1,1,5,1,2,0,0,0
1,4534,,0,1,23,0,1,3,0,1,0,0,0
1,2625,,1,1,24,1,1,10,1,3,0,0,0
1,4025,,1,1,31,0,1,1.0027397,0,2,0,0,0
1,2456,,0,1,26,0,1,4,1,1,0,0,0
1,2393,,1,1,29,1,1,3,0,1,0,0,0
1,5269,,1,1,27,0,1,3,0,1,0,0,0
1,674,,1,1,25,1,1,5.821918,0,1,0,0,0
1,537,,0,1,22,0,1,6,0,1,0,0,0
1,5057,,0,1,42,0,1,6,1,2,0,0,0
1,5254,,1,1,26,0,1,3,0,2,0,0,0
1,1560,,0,1,32,0,1,3.4931507,0,1,0,0,0
1,4976,,1,1,34,1,1,1.4931507,0,1,0,0,0
1,2218,,0,1,22,0,1,3,0,2,0,0,0
1,4725,,0,1,37,0,1,4.4931507,0,1,0,0,0
1,5388,,0,1,26,1,1,3.4931507,0,1,0,0,0
1,5443,,0,1,41,0,1,2,1,1,0,0,0
1,3212,,1,1,28,0,1,10,0,1,0,0,0
1,5459,,0,1,36,1,1,1.0821918,0,1,0,0,0
1,4654,,0,1,42,0,1,4.7479453,1,1,0,0,0
1,1622,,1,1,32,1,1,3,0,1,0,0,0
1,2611,,1,1,34,1,1,10,0,1,0,0,0
1,1093,,1,1,20,1,1,9,0,3,0,0,0
1,3429,,1,1,29,1,1,8.4684935,1,4,0,0,0
1,2778,,0,1,27,0,1,3,0,1,0,0,0
1,992,314,0,1,22,0,1,4.4602737,0,6,1,1,0
1,2394,,0,1,42,0,1,5,0,3,0,0,0
1,2512,2295,1,1,28,1,1,5.1890411,0,5,1,1,0
1,2174,968,0,1,27,1,1,3.369863,0,1,1,1,0
1,4438,,0,1,20,1,1,3,1,1,0,0,0
1,3584,,1,1,26,1,1,3,0,1,0,0,0
1,2330,,0,1,51,0,1,3,0,1,0,0,0
1,2638,1393,0,1,50,0,1,5,3,3,1,1,0
1,2926,,0,1,26,1,1,5.7397261,0,1,0,0,0
1,4316,624,0,1,30,0,1,4,1,2,1,1,0
1,2252,,1,1,47,0,1,3,0,1,0,0,0
1,5660,,0,1,51,0,0,1.4931507,1,3,0,0,0
1,4732,,0,1,36,0,1,2,0,2,0,0,0
1,4431,,1,1,32,1,1,3,0,1,0,0,0
1,5459,,1,1,36,1,1,2,0,3,0,0,0
1,2023,,0,1,33,0,1,4,0,1,0,0,0
1,851,,1,1,49,0,1,1.4931507,2,1,0,0,0
1,4913,,0,1,53,1,1,5,1,1,0,0,0
1,1834,,0,1,25,0,1,3,0,1,0,0,0
1,2455,,0,1,31,0,1,3,0,1,0,0,0
1,5596,,0,1,55,0,1,1.4931507,0,2,0,0,0
1,2342,,0,1,27,0,1,1.8219178,0,1,0,0,0
1,5248,,0,1,38,0,1,3,0,1,0,0,0
1,4451,,0,1,20,0,1,2.1753426,0,2,0,0,0
1,953,,1,1,39,0,1,2.4931507,0,1,0,0,0
1,467,,0,1,41,0,1,10,0,2,0,0,0
1,129,,0,1,45,0,0,1.4931507,0,2,0,0,0
1,1441,,0,1,26,0,1,1.0027397,0,1,0,0,0
1,1561,,0,1,25,0,1,2.1232877,0,2,0,0,0
1,3715,,0,1,30,0,1,2,1,1,0,0,0
1,5093,,0,1,46,0,0,2,0,3,0,0,0
1,5185,,0,1,25,0,1,3,0,2,0,0,0
1,599,,0,1,31,1,1,2.4931507,0,2,0,0,0
1,4953,,1,1,21,0,1,2,0,2,0,0,0
1,3274,,1,1,23,1,1,5.821918,0,2,0,0,0
1,4704,521,0,1,32,0,0,3,0,1,1,1,0
1,767,,1,1,31,1,1,3,1,3,0,0,0
1,2716,,0,1,33,0,1,8,0,2,0,0,0
1,4583,,1,1,35,1,1,3,0,1,0,0,0
1,3975,,0,1,36,1,0,6,1,2,0,0,0
1,659,,0,1,36,0,1,5,0,3,0,0,0
1,5397,,0,1,24,0,1,3.1643836,0,1,0,0,0
1,5221,,0,1,32,0,0,1.4931507,0,1,0,0,0
1,1629,,1,1,23,0,1,2,0,2,0,0,0
1,2608,2715,0,1,40,1,1,1.0027397,3,2,1,0,1
1,5701,,0,1,39,0,0,1.4931507,0,2,0,0,0
1,3167,,0,1,34,0,1,2,0,2,0,0,0
1,1721,,0,1,34,0,1,5,0,1,0,0,0
1,3917,,0,1,27,0,1,1.0027397,0,2,0,0,0
1,1627,,0,1,19,0,1,2,0,2,0,0,0
1,5809,,1,1,27,1,1,1.4109589,0,1,0,0,0
1,4753,,0,1,66,1,1,6,0,1,0,0,0
1,2478,,1,1,49,0,1,3,0,1,0,0,0
1,1775,,0,1,37,0,1,7,0,1,0,0,0
1,3871,,0,1,54,0,1,3,0,2,0,0,0
1,4135,,1,1,47,1,1,5,1,1,0,0,0
1,5312,,0,1,40,0,1,1.4931507,1,1,0,0,0
1,1539,112,0,1,44,0,1,1.4931507,0,1,1,1,0
1,1979,,1,1,36,1,0,2.4931507,0,2,0,0,0
1,3095,,0,1,24,0,0,4.1232877,0,5,0,0,0
0,-267,,1,1,33,0,1,3.4931507,0,1,0,0,0
1,5338,,0,1,38,0,0,1.4931507,0,2,0,0,0
1,5164,,0,1,29,0,1,1.4931507,0,1,0,0,0
1,3733,,0,1,20,0,1,30,0,6,0,0,0
1,4687,,0,1,37,0,0,3,0,1,0,0,0
1,1286,,0,1,31,0,1,3,0,1,0,0,0
1,5045,,0,1,36,0,1,3,0,2,0,0,0
1,4773,,0,1,25,0,1,5,0,4,0,0,0
1,2624,,1,1,22,1,0,2,0,1,0,0,0
1,3542,,1,1,24,1,1,3,0,1,0,0,0
1,1818,,0,1,39,1,1,3,0,1,0,0,0
1,4540,,1,1,26,1,1,8,0,1,0,0,0
1,5261,,0,1,45,0,1,2.4931507,0,1,0,0,0
1,5072,,0,1,47,0,1,3.410959,1,4,0,0,0
0,-51,,1,1,66,0,1,2.4931507,0,1,0,0,0
1,5152,,0,1,34,0,0,3,0,1,0,0,0
1,5463,,0,1,22,0,1,4,1,1,0,0,0
1,1645,,0,1,26,0,1,15,0,1,0,0,0
1,5016,,0,1,27,0,1,1.4931507,0,1,0,0,0
1,1399,,1,1,63,1,1,5,0,2,0,0,0
1,6214,,0,1,50,0,0,1.0027397,0,1,0,0,0
1,1817,,1,1,19,0,1,6,0,2,0,0,0
0,-198,,1,1,54,0,0,1.9123287,0,2,0,0,0
1,1308,,0,1,39,0,1,3,0,4,0,0,0
1,4246,,0,1,35,0,1,3,0,2,0,0,0
1,5364,,0,1,20,0,1,4,0,1,0,0,0
1,4358,,0,1,30,0,1,3,0,2,0,0,0
1,3546,,1,1,25,0,1,3,0,1,0,0,0
1,4218,,0,1,31,0,0,3.0383561,0,2,0,0,0
1,4689,,0,1,36,1,1,4.2602739,1,1,0,0,0
1,3105,1276,1,1,28,0,1,3.3945205,0,3,1,1,0
1,4000,,0,1,46,0,1,5,0,1,0,0,0
1,5326,,0,1,22,0,1,3.3287671,0,1,0,0,0
1,4528,,0,1,20,1,1,5,0,1,0,0,0
1,2068,,0,1,45,0,1,5,0,1,0,0,0
1,5414,,1,1,50,1,1,1.0027397,0,1,0,0,0
